"R_anti_pad [um]","Freq [GHz]","dB(St(Trace_out_L1_T1,Trace_out_L1_T1)) []","dB(St(Trace_out_L1_T2,Trace_out_L1_T1)) []"
600,10.79,-10.4090503316953,-1.87619974312086
600,10.8,-10.4037570213681,-1.879192049169
600,10.81,-10.3984729415839,-1.8821867922124
600,10.82,-10.3931980879233,-1.88518397102781
600,10.83,-10.3879324560155,-1.88818358436155
600,10.84,-10.3826760415383,-1.89118563092929
600,10.85,-10.3774288402186,-1.8941901094158
600,10.86,-10.3721908478317,-1.89719701847469
600,10.87,-10.366962060202,-1.9002063567282
600,10.88,-10.3617424732024,-1.90321812276696
600,10.89,-10.3565320827548,-1.90623231514972
600,10.9,-10.3513308848298,-1.9092489324031
600,10.91,-10.3461388754468,-1.91226797302138
600,10.92,-10.3409560506744,-1.91528943546626
600,10.93,-10.3357824066297,-1.91831331816657
600,10.94,-10.3306179394789,-1.92133961951803
600,10.95,-10.3254626454373,-1.92436833788309
600,10.96,-10.3203165207691,-1.92739947159053
600,10.97,-10.3151795617876,-1.93043301893536
600,10.98,-10.310051764855,-1.93346897817846
600,10.99,-10.3049331263831,-1.93650734754642
600,11,-10.2998236428325,-1.93954812523124
600,11.01,-10.2947233107133,-1.94259130939005
600,11.02,-10.2896321265849,-1.94563689814496
600,11.03,-10.284550087056,-1.94868488958269
600,11.04,-10.279477188785,-1.9517352817544
600,11.05,-10.2744134284794,-1.95478807267541
600,11.06,-10.2693588028968,-1.95784326032494
600,11.07,-10.2643133088441,-1.96090084264588
600,11.08,-10.2592769431783,-1.9639608175445
600,11.09,-10.2542497028059,-1.96702318289022
600,11.1,-10.2492315846837,-1.97008793651535
600,11.11,-10.2442225858182,-1.97315507621485
600,11.12,-10.2392227032661,-1.97622459974602
600,11.13,-10.2342319341345,-1.97929650482831
600,11.14,-10.2292502755806,-1.98237078914304
600,11.15,-10.2242777248122,-1.9854474503331
600,11.16,-10.2193142790873,-1.98852648600275
600,11.17,-10.214359935715,-1.99160789371735
600,11.18,-10.2094146920546,-1.99469167100306
600,11.19,-10.2044785455168,-1.99777781534664
600,11.2,-10.1995514935628,-2.00086632419512
600,11.21,-10.1946335337052,-2.00395719495562
600,11.22,-10.1897246635078,-2.00705042499503
600,11.23,-10.1848248805856,-2.01014601163977
600,11.24,-10.1799341826052,-2.01324395217552
600,11.25,-10.1750525672847,-2.01634424384698
600,11.26,-10.1701800323942,-2.01944688385758
600,11.27,-10.1653165757553,-2.02255186936924
600,11.28,-10.1604621952421,-2.02565919750208
600,11.29,-10.1556168887804,-2.02876886533421
600,11.3,-10.1507806543487,-2.03188086990139
600,11.31,-10.1459534899779,-2.03499520819684
600,11.32,-10.1411353937515,-2.03811187717095
600,11.33,-10.1363263638057,-2.04123087373098
600,11.34,-10.1315263983298,-2.04435219474085
600,11.35,-10.1267354955663,-2.04747583702084
600,11.36,-10.1219536538109,-2.05060179734737
600,11.37,-10.1171808714127,-2.05373007245267
600,11.38,-10.1124171467745,-2.05686065902457
600,11.39,-10.107662478353,-2.05999355370622
600,11.4,-10.1029168646588,-2.06312875309581
600,11.41,-10.0981803042568,-2.06626625374632
600,11.42,-10.0934527957662,-2.06940605216526
600,11.43,-10.0887343378608,-2.0725481448144
600,11.44,-10.0840249292691,-2.07569252810949
600,11.45,-10.0793245687746,-2.07883919842003
600,11.46,-10.0746332552159,-2.08198815206896
600,11.47,-10.0699509874872,-2.08513938533244
600,11.48,-10.0652777645378,-2.08829289443956
600,11.49,-10.0606135853733,-2.09144867557209
600,11.5,-10.0559584490549,-2.09460672486418
600,11.51,-10.0513123547002,-2.09776703840216
600,11.52,-10.0466753014831,-2.10092961222423
600,11.53,-10.0420472886342,-2.1040944423202
600,11.54,-10.037428315441,-2.10726152463123
600,11.55,-10.032818381248,-2.11043085504959
600,11.56,-10.028217485457,-2.11360242941836
600,11.57,-10.0236256275275,-2.11677624353119
600,11.58,-10.0190428069766,-2.11995229313207
600,11.59,-10.0144690233796,-2.12313057391499
600,11.6,-10.0099042763699,-2.12631108152374
600,11.61,-10.0053485656396,-2.12949381155162
600,11.62,-10.0008018909394,-2.13267875954123
600,11.63,-9.99626425207901,-2.13586592098413
600,11.64,-9.99173564892754,-2.13905529132065
600,11.65,-9.98721608141351,-2.14224686593958
600,11.66,-9.98270554952524,-2.14544064017799
600,11.67,-9.97820405331109,-2.14863660932087
600,11.68,-9.97371159287973,-2.15183476860095
600,11.69,-9.9692281684004,-2.15503511319839
600,11.7,-9.96475378010321,-2.1582376382406
600,11.71,-9.96028842827935,-2.16144233880192
600,11.72,-9.95583211328143,-2.16464920990338
600,11.73,-9.95138483552372,-2.16785824651244
600,11.74,-9.94694659548247,-2.17106944354279
600,11.75,-9.94251739369615,-2.17428279585404
600,11.76,-9.93809723076578,-2.17749829825149
600,11.77,-9.93368610735519,-2.1807159454859
600,11.78,-9.92928402419134,-2.1839357322532
600,11.79,-9.92489098206457,-2.1871576531943
600,11.8,-9.92050698182899,-2.19038170289477
600,11.81,-9.91613202440266,-2.19360787588469
600,11.82,-9.911766110768,-2.19683616663833
600,11.83,-9.90740924197206,-2.20006656957393
600,11.84,-9.90306141912681,-2.20329907905347
600,11.85,-9.89872264340948,-2.20653368938243
600,11.86,-9.89439291606288,-2.20977039480954
600,11.87,-9.89007223839568,-2.21300918952654
600,11.88,-9.8857606117828,-2.21625006766797
600,11.89,-9.88145803766567,-2.21949302331092
600,11.9,-9.87716451755256,-2.22273805047477
600,11.91,-9.87288005301898,-2.22598514312104
600,11.92,-9.86860464570793,-2.22923429515306
600,11.93,-9.86433829733028,-2.23248550041582
600,11.94,-9.8600810096651,-2.2357387526957
600,11.95,-9.85583278455999,-2.23899404572026
600,11.96,-9.85159362393145,-2.24225137315806
600,11.97,-9.84736352976519,-2.24551072861834
600,11.98,-9.84314250411651,-2.24877210565089
600,11.99,-9.83893054911064,-2.25203549774583
600,12,-9.83472766694306,-2.25530089833333
600,12.01,-9.83053385987994,-2.25856830078346
600,12.02,-9.82634913025841,-2.26183769840597
600,12.03,-9.82217348048698,-2.26510908445004
600,12.04,-9.81800691304588,-2.26838245210412
600,12.05,-9.81384943048743,-2.27165779449574
600,12.06,-9.80970103543642,-2.27493510469125
600,12.07,-9.80556173059046,-2.27821437569563
600,12.08,-9.80143151872038,-2.28149560045238
600,12.09,-9.7973104026706,-2.28477877184321
600,12.1,-9.79319838535947,-2.28806388268794
600,12.11,-9.78909546977975,-2.29135092574423
600,12.12,-9.78500165899887,-2.29463989370745
600,12.13,-9.78091695615942,-2.29793077921053
600,12.14,-9.77684136447949,-2.30122357482368
600,12.15,-9.77277488725306,-2.30451827305426
600,12.16,-9.7687175278504,-2.30781486634666
600,12.17,-9.76466928971853,-2.31111334708206
600,12.18,-9.76063017638147,-2.31441370757824
600,12.19,-9.75660019144081,-2.3177159400895
600,12.2,-9.752579338576,-2.32102003680646
600,12.21,-9.74856762154481,-2.32432598985586
600,12.22,-9.74456504418372,-2.32763379130045
600,12.23,-9.74057161040832,-2.33094343313884
600,12.24,-9.73658732421377,-2.33425490730531
600,12.25,-9.73261218967515,-2.33756820566971
600,12.26,-9.72864621094793,-2.34088332003729
600,12.27,-9.72468939226837,-2.34420024214859
600,12.28,-9.72074173795394,-2.34751896367925
600,12.29,-9.71680325240376,-2.35083947623991
600,12.3,-9.71287394009901,-2.35416177137615
600,12.31,-9.70895380560335,-2.35748584056823
600,12.32,-9.70504285356341,-2.36081167523109
600,12.33,-9.70114108870912,-2.36413926671416
600,12.34,-9.69724851585427,-2.36746860630129
600,12.35,-9.69336513989685,-2.37079968521062
600,12.36,-9.68949096581952,-2.37413249459452
600,12.37,-9.68562599869008,-2.37746702553941
600,12.38,-9.68177024366188,-2.38080326906575
600,12.39,-9.67792370597428,-2.38414121612787
600,12.4,-9.67408639095308,-2.38748085761399
600,12.41,-9.67025830401101,-2.39082218434604
600,12.42,-9.66643945064816,-2.39416518707962
600,12.43,-9.6626298364524,-2.39750985650393
600,12.44,-9.65882946709991,-2.40085618324174
600,12.45,-9.65503834835559,-2.40420415784924
600,12.46,-9.65125648607351,-2.40755377081608
600,12.47,-9.6474838861974,-2.41090501256523
600,12.48,-9.6437205547611,-2.41425787345302
600,12.49,-9.63996649788906,-2.41761234376906
600,12.5,-9.63622172179675,-2.42096841373614
600,12.51,-9.63248623279116,-2.42432607351034
600,12.52,-9.62876003727128,-2.42768531318087
600,12.53,-9.62504314172858,-2.43104612277012
600,12.54,-9.62133555274742,-2.43440849223366
600,12.55,-9.61763727700562,-2.43777241146015
600,12.56,-9.61394832127488,-2.44113787027146
600,12.57,-9.61026869242127,-2.44450485842254
600,12.58,-9.60659839740575,-2.44787336560153
600,12.59,-9.60293744328456,-2.45124338142973
600,12.6,-9.59928583720981,-2.45461489546163
600,12.61,-9.59564358642992,-2.45798789718496
600,12.62,-9.59201069829008,-2.46136237602067
600,12.63,-9.58838718023283,-2.46473832132302
600,12.64,-9.58477303979843,-2.46811572237961
600,12.65,-9.58116828462546,-2.47149456841143
600,12.66,-9.57757292245124,-2.47487484857292
600,12.67,-9.57398696111238,-2.47825655195205
600,12.68,-9.57041040854526,-2.48163966757038
600,12.69,-9.5668432727865,-2.48502418438312
600,12.7,-9.56328556197349,-2.48841009127927
600,12.71,-9.5597372843449,-2.49179737708168
600,12.72,-9.55619844824115,-2.49518603054713
600,12.73,-9.55266906210497,-2.49857604036647
600,12.74,-9.54914913448182,-2.50196739516476
600,12.75,-9.54563867402047,-2.50536008350132
600,12.76,-9.5421376894735,-2.50875409386994
600,12.77,-9.53864618969778,-2.51214941469896
600,12.78,-9.53516418365499,-2.51554603435141
600,12.79,-9.53169168041213,-2.51894394112524
600,12.8,-9.52822868914207,-2.52234312325339
600,12.81,-9.524775219124,-2.52574356890404
600,12.82,-9.521331279744,-2.52914526618068
600,12.83,-9.51789688049553,-2.53254820312243
600,12.84,-9.51447203097995,-2.5359523677041
600,12.85,-9.51105674090703,-2.53935774783653
600,12.86,-9.5076510200955,-2.54276433136663
600,12.87,-9.50425487847355,-2.54617210607779
600,12.88,-9.50086832607932,-2.54958105968994
600,12.89,-9.49749137306148,-2.55299117985986
600,12.9,-9.49412402967971,-2.55640245418144
600,12.91,-9.49076630630524,-2.5598148701859
600,12.92,-9.4874182134214,-2.56322841534205
600,12.93,-9.48407976162406,-2.56664307705659
600,12.94,-9.48075096162226,-2.57005884267434
600,12.95,-9.47743182423868,-2.57347569947858
600,12.96,-9.47412236041014,-2.5768936346913
600,12.97,-9.47082258118822,-2.58031263547357
600,12.98,-9.46753249773968,-2.58373268892576
600,12.99,-9.46425212134706,-2.58715378208795
600,13,-9.46098146340919,-2.59057590194024
600,13.01,-9.45772053544171,-2.59399903540308
600,13.02,-9.45446934907762,-2.59742316933761
600,13.03,-9.45122791606777,-2.60084829054608
600,13.04,-9.44799624828146,-2.60427438577216
600,13.05,-9.44477435770688,-2.60770144170135
600,13.06,-9.44156225645172,-2.61112944496139
600,13.07,-9.43835995674367,-2.61455838212262
600,13.08,-9.43516747093094,-2.61798823969843
600,13.09,-9.4319848114828,-2.62141900414567
600,13.1,-9.42881199099015,-2.62485066186508
600,13.11,-9.42564902216597,-2.62828319920174
600,13.12,-9.42249591784593,-2.63171660244549
600,13.13,-9.41935269098889,-2.63515085783146
600,13.14,-9.41621935467742,-2.63858595154049
600,13.15,-9.41309592211835,-2.64202186969961
600,13.16,-9.4099824066433,-2.6454585983826
600,13.17,-9.40687882170922,-2.64889612361042
600,13.18,-9.40378518089886,-2.65233443135177
600,13.19,-9.40070149792142,-2.65577350752361
600,13.2,-9.39762778661296,-2.65921333799169
600,13.21,-9.394564060937,-2.66265390857109
600,13.22,-9.39151033498503,-2.66609520502683
600,13.23,-9.38846662297703,-2.66953721307439
600,13.24,-9.38543293926203,-2.67297991838029
600,13.25,-9.38240929831859,-2.67642330656273
600,13.26,-9.37939571475539,-2.67986736319215
600,13.27,-9.3763922033117,-2.68331207379188
600,13.28,-9.37339877885793,-2.68675742383873
600,13.29,-9.37041545639617,-2.69020339876367
600,13.3,-9.36744225106069,-2.69364998395245
600,13.31,-9.36447917811847,-2.69709716474626
600,13.32,-9.36152625296977,-2.70054492644244
600,13.33,-9.35858349114855,-2.70399325429512
600,13.34,-9.35565090832311,-2.70744213351594
600,13.35,-9.35272852029653,-2.71089154927475
600,13.36,-9.3498163430072,-2.71434148670035
600,13.37,-9.34691439252938,-2.71779193088117
600,13.38,-9.34402268507368,-2.72124286686607
600,13.39,-9.3411412369876,-2.72469427966508
600,13.4,-9.33827006475601,-2.72814615425012
600,13.41,-9.33540918500171,-2.73159847555585
600,13.42,-9.33255861448591,-2.73505122848041
600,13.43,-9.32971837010874,-2.73850439788623
600,13.44,-9.32688846890979,-2.74195796860087
600,13.45,-9.32406892806859,-2.74541192541781
600,13.46,-9.32125976490512,-2.74886625309731
600,13.47,-9.31846099688033,-2.75232093636726
600,13.48,-9.31567264159663,-2.75577595992401
600,13.49,-9.31289471679839,-2.75923130843328
600,13.5,-9.31012724037246,-2.76268696653104
600,13.51,-9.30737023034864,-2.7661429188244
600,13.52,-9.3046237049002,-2.7695991498925
600,13.53,-9.30188768234436,-2.77305564428747
600,13.54,-9.29916218114278,-2.77651238653533
600,13.55,-9.29644721990209,-2.77996936113693
600,13.56,-9.29374281737429,-2.78342655256898
600,13.57,-9.29104899245736,-2.78688394528489
600,13.58,-9.2883657641956,-2.7903415237159
600,13.59,-9.28569315178026,-2.79379927227192
600,13.6,-9.2830311745499,-2.79725717534266
600,13.61,-9.28037985199092,-2.80071521729857
600,13.62,-9.27773920373805,-2.80417338249194
600,13.63,-9.27510924957479,-2.80763165525783
600,13.64,-9.27249000943387,-2.81109001991523
600,13.65,-9.26988150339776,-2.81454846076805
600,13.66,-9.2672837516991,-2.81800696210627
600,13.67,-9.26469677472118,-2.82146550820692
600,13.68,-9.26212059299837,-2.8249240833353
600,13.69,-9.25955522721662,-2.82838267174598
600,13.7,-9.25700069821387,-2.83184125768401
600,13.71,-9.25445702698054,-2.83529982538598
600,13.72,-9.25192423465993,-2.83875835908122
600,13.73,-9.2494023425487,-2.84221684299292
600,13.74,-9.24689137209729,-2.84567526133934
600,13.75,-9.24439134491037,-2.84913359833491
600,13.76,-9.24190228274729,-2.85259183819151
600,13.77,-9.23942420752243,-2.85604996511962
600,13.78,-9.23695714130576,-2.85950796332949
600,13.79,-9.23450110632313,-2.86296581703252
600,13.8,-9.23205612495679,-2.86642351044225
600,13.81,-9.22962221974572,-2.86988102777586
600,13.82,-9.22719941338614,-2.87333835325522
600,13.83,-9.22478772873182,-2.87679547110829
600,13.84,-9.22238718879455,-2.88025236557033
600,13.85,-9.21999781674452,-2.88370902088518
600,13.86,-9.2176196359107,-2.88716542130659
600,13.87,-9.21525266978129,-2.89062155109954
600,13.88,-9.212896942004,-2.89407739454148
600,13.89,-9.21055247638658,-2.89753293592374
600,13.9,-9.20821929689706,-2.90098815955282
600,13.91,-9.20589742766423,-2.90444304975177
600,13.92,-9.20358689297793,-2.90789759086149
600,13.93,-9.20128771728949,-2.91135176724216
600,13.94,-9.19899992521202,-2.91480556327457
600,13.95,-9.19672354152084,-2.91825896336151
600,13.96,-9.19445859115378,-2.92171195192916
600,13.97,-9.19220509921154,-2.92516451342854
600,13.98,-9.18996309095805,-2.92861663233687
600,13.99,-9.18773259182077,-2.93206829315896
600,14,-9.18551362739107,-2.93551948042874
600,14.01,-9.18330622342454,-2.93897017871057
600,14.02,-9.1811104058413,-2.94242037260079
600,14.03,-9.17892620072631,-2.94587004672911
600,14.04,-9.17675363432972,-2.94931918576012
600,14.05,-9.17459273306715,-2.95276777439467
600,14.06,-9.17244352351999,-2.95621579737144
600,14.07,-9.17030603243571,-2.95966323946836
600,14.08,-9.16818028672813,-2.96311008550415
600,14.09,-9.16606631347772,-2.96655632033974
600,14.1,-9.16396413993189,-2.97000192887986
600,14.11,-9.16187379350521,-2.9734468960745
600,14.12,-9.15979530177976,-2.97689120692039
600,14.13,-9.1577286925053,-2.98033484646263
600,14.14,-9.15567399359961,-2.9837777997961
600,14.15,-9.15363123314865,-2.98722005206707
600,14.16,-9.1516004394069,-2.99066158847469
600,14.17,-9.14958164079751,-2.99410239427258
600,14.18,-9.14757486591258,-2.99754245477033
600,14.19,-9.14558014351335,-3.00098175533511
600,14.2,-9.14359750253047,-3.00442028139314
600,14.21,-9.14162697206413,-3.00785801843138
600,14.22,-9.13966858138433,-3.01129495199896
600,14.23,-9.13772235993106,-3.01473106770885
600,14.24,-9.13578833731445,-3.01816635123939
600,14.25,-9.13386654331502,-3.02160078833586
600,14.26,-9.13195700788379,-3.0250343648121
600,14.27,-9.13005976114249,-3.02846706655205
600,14.28,-9.12817483338372,-3.03189887951139
600,14.29,-9.12630225507106,-3.03532978971901
600,14.3,-9.12444205683927,-3.03875978327878
600,14.31,-9.1225942694944,-3.042188846371
600,14.32,-9.12075892401391,-3.04561696525403
600,14.33,-9.11893605154686,-3.04904412626589
600,14.34,-9.1171256834139,-3.05247031582591
600,14.35,-9.11532785110752,-3.05589552043624
600,14.36,-9.11354258629205,-3.05931972668347
600,14.37,-9.11176992080378,-3.06274292124025
600,14.38,-9.11000988665108,-3.06616509086692
600,14.39,-9.1082625160144,-3.06958622241301
600,14.4,-9.10652784124644,-3.07300630281893
600,14.41,-9.10480589487209,-3.0764253191175
600,14.42,-9.10309670958858,-3.0798432584356
600,14.43,-9.10140031826549,-3.08326010799571
600,14.44,-9.09971675394473,-3.08667585511754
600,14.45,-9.09804604984067,-3.09009048721961
600,14.46,-9.09638823934009,-3.0935039918208
600,14.47,-9.09474335600215,-3.09691635654199
600,14.48,-9.09311143355849,-3.1003275691076
600,14.49,-9.09149250591314,-3.1037376173472
600,14.5,-9.08988660714255,-3.10714648919703
600,14.51,-9.08829377149551,-3.11055417270164
600,14.52,-9.08671403339314,-3.11396065601538
600,14.53,-9.08514742742886,-3.11736592740404
600,14.54,-9.08359398836832,-3.12076997524633
600,14.55,-9.08205375114932,-3.12417278803546
600,14.56,-9.08052675088175,-3.12757435438071
600,14.57,-9.07901302284749,-3.13097466300895
600,14.58,-9.07751260250035,-3.13437370276613
600,14.59,-9.07602552546591,-3.13777146261888
600,14.6,-9.07455182754146,-3.141167931656
600,14.61,-9.07309154469583,-3.14456309908991
600,14.62,-9.07164471306931,-3.14795695425829
600,14.63,-9.07021136897346,-3.15134948662541
600,14.64,-9.06879154889095,-3.15474068578376
600,14.65,-9.06738528947542,-3.15813054145546
600,14.66,-9.06599262755131,-3.16151904349373
